step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.605300728160852,0,0.0,0.9478940328620391,0,0.0
20.0,0,0.0,0.0,12.169455630804014,0,0.0,0.985111486288534,0,0.0
25.0,0,0.0,0.0,11.94962286091789,0,0.0,0.9678714123840466,0,0.0
30.0,0,0.0,0.0,12.136694164935236,0,0.0,0.940365578310053,0,0.0
35.0,0,0.0,0.0,12.39958177576406,0,0.0,0.9137041760347009,0,0.0
40.0,0,0.0,0.0,13.096157151620696,0,0.0,0.9484001421505186,0,0.0
45.0,0,0.0,0.0,13.364576089376522,0,0.0,0.9475727387875575,0,0.0
50.0,0,0.0,0.0,13.962411295603138,0,0.0,0.9859109408805752,0,0.0
55.0,0,0.0,0.0,13.209395423900421,0,0.0,0.9591839687467887,0,0.0
60.0,0,0.0,0.0,13.067598232192626,0,0.0,0.9448410676553453,0,0.0
65.0,0,0.0,0.0,13.277976105795348,0,0.0,0.9529348549780675,0,0.0
70.0,1,1.0,0.08333333333333333,12.50758648053486,1,1.0,0.8950405011016609,1,1.0
75.0,1,6.0,0.42857142857142855,12.481493530621474,1,6.0,0.8986233856909438,1,6.0
80.0,1,11.0,0.7857142857142857,12.634446568893864,1,11.0,0.9093282964855928,1,11.0
85.0,3,19.0,1.1875,10.226225231398367,3,19.0,0.7374446399536938,3,19.0
90.0,4,39.0,2.4375,9.849560918473282,4,39.0,0.7061736633557739,4,39.0
95.0,6,64.0,3.2,8.882417880455797,6,64.0,0.6446514042341619,6,64.0
100.0,6,94.0,3.9166666666666665,9.746292754314167,6,94.0,0.7002416519914617,6,94.0
105.0,6,124.0,4.592592592592593,10.253394277691347,6,124.0,0.7316258977898078,6,124.0
110.0,7,156.0,5.379310344827586,10.174538817785955,7,156.0,0.7306562455898017,7,156.0
115.0,8,193.0,6.655172413793103,9.495673141505252,8,193.0,0.6802063392772788,8,193.0
120.0,11,239.0,7.966666666666667,8.616746564353916,11,239.0,0.6027253447858111,11,239.0
125.0,11,294.0,8.647058823529411,8.936568182927715,11,294.0,0.6246078180940403,11,294.0
130.0,12,353.0,10.085714285714285,8.983632097921918,12,353.0,0.6306642392369707,12,353.0
135.0,12,413.0,10.868421052631579,9.004893169420061,12,413.0,0.6275325960742542,12,413.0
140.0,13,478.0,11.658536585365853,9.104187848547673,13,478.0,0.6324374847955582,13,478.0
145.0,14,545.0,12.674418604651162,9.229182809534786,14,545.0,0.6352704333302853,14,545.0
150.0,14,615.0,13.085106382978724,8.412969247902415,14,615.0,0.5819954713931135,14,615.0
155.0,22,710.0,14.791666666666666,6.955404374131473,22,710.0,0.4796934572128296,22,710.0
160.0,24,828.0,15.622641509433961,7.031935321976475,24,828.0,0.48632579110204066,24,828.0
165.0,26,951.0,16.396551724137932,7.171241706297899,26,951.0,0.5037647029386856,26,951.0
170.0,27,1085.0,17.78688524590164,7.252918316380639,27,1085.0,0.505316348358024,27,1085.0
175.0,28,1221.0,18.5,7.5107407761486655,28,1221.0,0.5243723261339701,28,1221.0
180.0,29,1362.0,19.183098591549296,7.377495120677277,29,1362.0,0.5059470206664303,29,1362.0
185.0,32,1519.0,20.527027027027028,7.455342351149383,32,1519.0,0.5197341392132837,32,1519.0
190.0,34,1685.0,21.0625,7.455578750425284,34,1685.0,0.5246784294288106,34,1685.0
195.0,37,1865.0,21.941176470588236,7.444737271567964,37,1865.0,0.5284576879020211,37,1865.0
200.0,40,2060.0,23.40909090909091,7.434714974404039,40,2060.0,0.5282552181625517,40,2060.0
205.0,40,2260.0,25.39325842696629,7.379698330106281,40,2260.0,0.5242733411487374,40,2260.0
210.0,42,2463.0,26.77173913043478,6.902199553392273,42,2465.0,0.4887949407807374,42,2465.0
215.0,46,2687.0,26.87,6.577973630086138,46,2689.0,0.4626620694528169,46,2689.0
220.0,53,2940.0,27.476635514018692,6.59005944647375,53,2942.0,0.465988922589468,53,2942.0
225.0,57,3213.0,28.945945945945947,6.253034728584162,57,3215.0,0.44553430025690455,57,3215.0
230.0,62,3512.0,30.275862068965516,5.770981440853536,62,3514.0,0.4155413638840753,62,3514.0
235.0,67,3839.0,31.4672131147541,5.930798723404992,67,3841.0,0.4257355246998345,67,3841.0
240.0,67,4171.0,32.333333333333336,5.818425899420437,67,4174.0,0.4197842291242365,67,4174.0
245.0,78,4539.0,34.38636363636363,5.1626004623543285,78,4542.0,0.37157425011645884,78,4542.0
250.0,83,4944.0,35.82608695652174,5.21316498956095,83,4947.0,0.37309601492160704,83,4947.0
255.0,84,5360.0,38.01418439716312,5.18363525577175,84,5363.0,0.3694547018438624,84,5363.0
260.0,89,5799.0,39.182432432432435,5.257057254148193,89,5802.0,0.37416147218517987,89,5802.0
265.0,85,5322.0,35.01315789473684,5.2896672536877745,85,6245.0,0.37887868387524587,85,6245.0
270.0,62,3844.0,24.484076433121018,5.331624672063826,62,5209.0,0.39026454132222516,62,5209.0
275.0,47,3619.0,21.933333333333334,6.0803328728081025,47,4868.0,0.42985333660149255,47,4868.0
280.0,48,3840.0,22.857142857142858,7.017900497074999,48,4435.0,0.4717842448038395,48,4435.0
285.0,59,4091.0,23.112994350282484,7.194351871533526,59,4674.0,0.43776279461381695,59,4674.0
