step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,10.990135257692103,0,0.0,0.8907257368410997,0,0.0
20.0,0,0.0,0.0,12.202819883979288,0,0.0,0.9685149216970952,0,0.0
25.0,0,0.0,0.0,12.292476851532598,0,0.0,0.9806068984159816,0,0.0
30.0,0,0.0,0.0,12.230333781749872,0,0.0,0.9364380203816464,0,0.0
35.0,0,0.0,0.0,12.34627800006313,0,0.0,0.9629162746001793,0,0.0
40.0,0,0.0,0.0,12.585537330763458,0,0.0,0.9458650237313302,0,0.0
45.0,0,0.0,0.0,12.945103042827737,0,0.0,0.9483443493723778,0,0.0
50.0,0,0.0,0.0,13.414101795877746,0,0.0,0.9805310652143356,0,0.0
55.0,0,0.0,0.0,12.923625045763291,0,0.0,0.9340130240046165,0,0.0
60.0,0,0.0,0.0,13.193904511680978,0,0.0,0.9642907021956407,0,0.0
65.0,0,0.0,0.0,12.211588162092852,0,0.0,0.8836761357033281,0,0.0
70.0,1,4.0,0.3333333333333333,12.477659239931304,1,4.0,0.900068096167792,1,4.0
75.0,1,9.0,0.6428571428571429,12.37159183960262,1,9.0,0.8948687313367738,1,9.0
80.0,0,0.0,0.0,12.65578928185263,0,13.0,0.9135636272989893,0,13.0
85.0,0,0.0,0.0,12.54786981243328,0,0.0,0.9590447749073056,0,0.0
90.0,1,1.0,0.0625,12.408095525776663,1,1.0,0.9040931108400361,1,1.0
95.0,1,6.0,0.3,11.481203242547334,1,6.0,0.8181875789567424,1,6.0
100.0,3,18.0,0.75,11.13415186970718,3,18.0,0.7831505198853963,3,18.0
105.0,4,36.0,1.3333333333333333,11.338841725774403,4,36.0,0.8025912476353684,4,36.0
110.0,4,56.0,1.9310344827586208,11.235179070718686,4,56.0,0.8131985020392439,4,56.0
115.0,4,76.0,2.6206896551724137,11.130729842806364,4,76.0,0.7900894277932804,4,76.0
120.0,5,25.0,0.8333333333333334,10.026097775492191,5,100.0,0.6798743703251431,5,100.0
125.0,3,18.0,0.5294117647058824,10.493648077859758,3,23.0,0.8146421940550804,3,23.0
130.0,4,34.0,0.9714285714285714,11.095905186754315,4,39.0,0.8220674985207446,4,39.0
135.0,4,54.0,1.4210526315789473,11.69737896567677,4,59.0,0.8339756935621461,4,59.0
140.0,5,76.0,1.9487179487179487,11.491687474930778,5,81.0,0.8067441644780557,5,81.0
145.0,5,101.0,2.525,11.744749021380528,5,106.0,0.8204302035780087,5,106.0
150.0,3,64.0,1.4545454545454546,11.253655320101428,3,129.0,0.7768496540820404,3,129.0
155.0,7,90.0,2.0,10.82093238467488,7,95.0,0.7501598475851168,7,95.0
160.0,11,97.0,1.9019607843137254,9.423761785722716,11,142.0,0.6235847402461989,11,142.0
165.0,11,128.0,2.3703703703703702,9.922233466311276,11,136.0,0.6769653000000743,11,136.0
170.0,13,172.0,3.017543859649123,9.839083612098703,13,196.0,0.6617137690208527,13,196.0
175.0,14,240.0,3.9344262295081966,10.044031077716198,14,248.0,0.6866272627068613,14,248.0
180.0,15,311.0,4.573529411764706,9.92015512845732,15,319.0,0.6689109070509479,15,319.0
185.0,18,395.0,5.8088235294117645,9.425343883217105,18,403.0,0.6482088934529241,18,403.0
190.0,21,491.0,6.546666666666667,9.322547497438187,21,499.0,0.6424648871795448,21,499.0
195.0,22,598.0,7.569620253164557,9.25486839467597,22,606.0,0.6430534443168944,22,606.0
200.0,19,583.0,7.109756097560975,8.728062819071674,19,718.0,0.6041820414637984,19,718.0
205.0,20,662.0,8.17283950617284,8.85827620462235,20,670.0,0.6641670725458083,20,670.0
210.0,21,767.0,9.130952380952381,9.199221341650412,21,775.0,0.6593463111115225,21,775.0
215.0,21,872.0,9.582417582417582,9.626034930822383,21,880.0,0.651674491219632,21,880.0
220.0,22,981.0,10.21875,10.088304421603846,22,989.0,0.6724839118843919,22,989.0
225.0,23,1095.0,10.95,10.250618732008743,23,1103.0,0.6819690202810517,23,1103.0
230.0,24,1211.0,11.757281553398059,10.10222923150536,24,1219.0,0.6601091778006557,24,1219.0
235.0,25,1334.0,12.351851851851851,10.044711207718436,25,1342.0,0.6586047794992774,25,1342.0
240.0,27,1463.0,12.721739130434782,10.139001138931029,27,1471.0,0.6538544667720501,27,1471.0
245.0,27,1598.0,13.542372881355933,10.193562600990274,27,1606.0,0.6410682108225679,27,1606.0
250.0,29,1741.0,14.040322580645162,9.987800334922124,29,1749.0,0.6191414020172576,29,1749.0
255.0,33,1895.0,14.921259842519685,9.925696698964527,33,1903.0,0.6074636248797858,33,1903.0
260.0,33,2060.0,15.488721804511279,9.899596588225792,33,2068.0,0.6115777398497689,33,2068.0
265.0,34,2227.0,17.0,9.584978680320685,34,2235.0,0.5939392530067198,34,2235.0
270.0,39,2411.0,18.265151515151516,9.195931403570405,39,2419.0,0.5668331855042299,39,2419.0
275.0,41,2613.0,18.934782608695652,9.292127115369032,41,2621.0,0.5731819568531679,41,2621.0
280.0,42,2819.0,19.99290780141844,9.180066531607348,42,2827.0,0.5635100633688577,42,2827.0
285.0,43,2244.0,15.475862068965517,8.540528541232533,43,3047.0,0.5262634118635602,43,3047.0
290.0,19,559.0,3.802721088435374,8.699306332974542,19,1713.0,0.5914530300894995,19,1713.0
