step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.838508215616457,0,0.0,0.8027821435458341,0,0.0
20.0,0,0.0,0.0,14.413720731533516,0,0.0,0.9761752718272035,0,0.0
25.0,0,0.0,0.0,14.683713361530948,0,0.0,0.9946121861266007,0,0.0
30.0,0,0.0,0.0,13.866225905268399,0,0.0,0.936355476388948,0,0.0
35.0,0,0.0,0.0,13.799624533768494,0,0.0,0.9462675802051318,0,0.0
40.0,0,0.0,0.0,14.02479545698714,0,0.0,0.9616401321775404,0,0.0
45.0,0,0.0,0.0,13.96553914001399,0,0.0,0.9661659277056867,0,0.0
50.0,0,0.0,0.0,14.233293557596022,0,0.0,0.9858306550064982,0,0.0
55.0,0,0.0,0.0,13.261600826485587,0,0.0,0.9491690745212683,0,0.0
60.0,0,0.0,0.0,13.296103599804857,0,0.0,0.9599048730404312,0,0.0
65.0,1,2.0,0.16666666666666666,12.108357694486726,1,2.0,0.900700062639875,1,2.0
70.0,1,7.0,0.5833333333333334,12.16293602858675,1,7.0,0.8970796691767369,1,7.0
75.0,1,12.0,0.8571428571428571,12.221342825412993,1,12.0,0.8966051611199248,1,12.0
80.0,1,17.0,1.2142857142857142,11.557622169604969,1,17.0,0.8474537779691774,1,17.0
85.0,2,27.0,1.6875,11.250313558760489,2,27.0,0.8229361353302742,2,27.0
90.0,0,0.0,0.0,10.54618300767292,0,35.0,0.7875343240011466,0,35.0
95.0,1,4.0,0.2,11.001454355913847,1,4.0,0.8697289966415237,1,4.0
100.0,0,0.0,0.0,11.590810204978476,0,8.0,0.891258408457813,0,8.0
105.0,0,0.0,0.0,12.480304763784014,0,0.0,0.9485388267638797,0,0.0
110.0,0,0.0,0.0,12.984085226291272,0,0.0,0.9689829439170853,0,0.0
115.0,1,2.0,0.06896551724137931,12.943729236678122,1,2.0,0.9344750004087872,1,2.0
120.0,1,7.0,0.23333333333333334,12.736707705164548,1,7.0,0.9154495164548404,1,7.0
125.0,2,15.0,0.45454545454545453,12.182793026113448,2,17.0,0.8367876244900228,2,17.0
130.0,3,28.0,0.8235294117647058,11.989715510037113,3,28.0,0.8184946910628732,3,28.0
135.0,2,30.0,0.8108108108108109,11.900759604575939,2,33.0,0.8321134442313172,2,33.0
140.0,3,45.0,1.125,12.19473678571877,3,45.0,0.8685237718259153,3,45.0
145.0,3,60.0,1.4285714285714286,11.82974756671711,3,60.0,0.8237438364997695,3,60.0
150.0,5,83.0,1.8863636363636365,11.70731754264029,5,83.0,0.7942599244616049,5,83.0
155.0,4,100.0,2.272727272727273,11.247183966022586,4,109.0,0.7750691094487802,4,109.0
160.0,8,129.0,2.5294117647058822,10.466558836061658,8,129.0,0.7175457402059336,8,129.0
165.0,10,174.0,3.3461538461538463,10.631948293769243,10,174.0,0.7258749469068495,10,174.0
170.0,10,224.0,4.148148148148148,10.733649209145355,10,224.0,0.7263867849998346,10,224.0
175.0,10,274.0,4.6440677966101696,10.653844213271524,10,274.0,0.7098487756840024,10,274.0
180.0,13,332.0,5.1875,10.271871013954833,13,332.0,0.679663797108379,13,332.0
185.0,15,405.0,6.136363636363637,10.37309484005062,15,405.0,0.6975538800818626,15,405.0
190.0,16,481.0,6.589041095890411,10.418681359764093,16,481.0,0.6940499713420664,16,481.0
195.0,16,561.0,7.1923076923076925,10.682643171300228,16,561.0,0.7081604901090197,16,561.0
200.0,18,645.0,8.0625,10.353660003413674,18,645.0,0.6820060272850679,18,645.0
205.0,21,745.0,9.551282051282051,10.092686237009218,21,745.0,0.6673980187516904,21,745.0
210.0,21,850.0,10.493827160493828,10.017244197565795,21,850.0,0.6483843565735652,21,850.0
215.0,22,960.0,11.03448275862069,9.977857469504407,22,960.0,0.6433400601379774,22,960.0
220.0,23,1072.0,11.526881720430108,10.060571842455694,23,1072.0,0.6575293082198622,23,1072.0
225.0,24,1191.0,12.806451612903226,10.100628648603543,24,1191.0,0.6680564403639662,24,1191.0
230.0,26,1313.0,13.262626262626263,9.909719220695518,26,1313.0,0.6426800748963779,26,1313.0
235.0,26,1443.0,13.61320754716981,10.120827408348056,26,1443.0,0.6462242017783733,26,1443.0
240.0,28,1577.0,14.080357142857142,9.875133420554818,28,1577.0,0.622549082439785,28,1577.0
245.0,32,1731.0,15.31858407079646,9.650684804226303,32,1731.0,0.597988786410293,32,1731.0
250.0,33,1893.0,16.04237288135593,9.708349954849112,33,1893.0,0.6040065192869726,33,1893.0
255.0,34,2059.0,17.30252100840336,9.665657465768128,34,2059.0,0.5964461692990957,34,2059.0
260.0,34,2229.0,17.69047619047619,9.762086348256451,34,2229.0,0.6101517496719263,34,2229.0
265.0,36,2403.0,18.921259842519685,9.31047751746359,36,2403.0,0.5809365671417318,36,2403.0
270.0,38,2593.0,20.100775193798448,9.314545648201602,38,2593.0,0.588853686226007,38,2593.0
275.0,41,2790.0,20.666666666666668,9.214709088436534,41,2790.0,0.5680439373918158,41,2790.0
280.0,43,3001.0,21.58992805755396,9.210321515757357,43,3001.0,0.5611084790611509,43,3001.0
285.0,47,3224.0,22.38888888888889,8.699612133842049,47,3224.0,0.5263845352569002,47,3224.0
