step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.04682567215059,0,0.0,0.8706844714069395,0,0.0
20.0,0,0.0,0.0,13.740800122849922,0,0.0,0.9906638202339665,0,0.0
25.0,0,0.0,0.0,13.6938362548857,0,0.0,0.9871587220656515,0,0.0
30.0,0,0.0,0.0,12.292347988102401,0,0.0,0.9709528233708156,0,0.0
35.0,0,0.0,0.0,12.021188337725683,0,0.0,0.9368220029873024,0,0.0
40.0,0,0.0,0.0,12.56818497775527,0,0.0,0.9873009515463386,0,0.0
45.0,0,0.0,0.0,12.492236293471528,0,0.0,0.945268577614879,0,0.0
50.0,0,0.0,0.0,13.0371796684615,0,0.0,0.9775033794334046,0,0.0
55.0,0,0.0,0.0,12.732354588856385,0,0.0,0.9432113859952529,0,0.0
60.0,0,0.0,0.0,12.898153379492857,0,0.0,0.9289750391439633,0,0.0
65.0,0,0.0,0.0,13.274867991209135,0,0.0,0.9503149902092924,0,0.0
70.0,0,0.0,0.0,13.155393432944955,0,0.0,0.9318852359156738,0,0.0
75.0,1,4.0,0.2857142857142857,12.628806237044191,1,4.0,0.8969700273064058,1,4.0
80.0,0,0.0,0.0,12.815438846808267,0,8.0,0.9134690163560955,0,8.0
85.0,0,0.0,0.0,12.853696252576082,0,0.0,0.958685065735647,0,0.0
90.0,0,0.0,0.0,12.679874850620244,0,0.0,0.9280740206474911,0,0.0
95.0,2,6.0,0.3,11.584868136161756,2,6.0,0.8236176229142256,2,6.0
100.0,2,16.0,0.6666666666666666,11.65259771228085,2,16.0,0.8486743075540082,2,16.0
105.0,2,26.0,0.9629629629629629,11.38946105394438,2,26.0,0.8121696905589463,2,26.0
110.0,3,41.0,1.4137931034482758,11.257305811471666,3,41.0,0.8071220473370747,3,41.0
115.0,5,61.0,2.103448275862069,11.112590937577377,5,61.0,0.7810068245977724,5,61.0
120.0,5,86.0,2.8666666666666667,10.29075352503748,5,87.0,0.7356739711848802,5,87.0
125.0,5,111.0,3.3636363636363638,10.686017857551471,5,111.0,0.786742113936132,5,111.0
130.0,6,137.0,4.029411764705882,10.615787766649252,6,137.0,0.7617750930321849,6,137.0
135.0,6,167.0,4.513513513513513,10.93317653066036,6,167.0,0.7776709502839778,6,167.0
140.0,6,197.0,4.925,10.981517122732537,6,197.0,0.7802185457699199,6,197.0
145.0,7,230.0,5.476190476190476,10.893427037857377,7,230.0,0.7665029446722429,7,230.0
150.0,8,266.0,5.911111111111111,10.07970201803586,8,266.0,0.7160067371414472,8,266.0
155.0,11,314.0,6.977777777777778,9.284956129871224,11,314.0,0.6561750330041871,11,314.0
160.0,13,373.0,7.313725490196078,9.122154285607571,13,373.0,0.6350725341893015,13,373.0
165.0,14,439.0,7.9818181818181815,9.169435437892856,14,439.0,0.637925852094792,14,439.0
170.0,9,265.0,4.649122807017544,9.535237637544498,9,508.0,0.6750265277148676,9,508.0
175.0,3,106.0,1.7096774193548387,10.164867024921863,3,184.0,0.8181184988649244,3,184.0
180.0,5,123.0,1.8088235294117647,10.567248723860555,5,204.0,0.7919428550219304,5,204.0
185.0,9,160.0,2.3529411764705883,10.67866223575969,9,239.0,0.766802275660466,9,239.0
190.0,5,164.0,2.1866666666666665,11.083080019968378,5,288.0,0.7691947597202062,5,288.0
195.0,3,166.0,2.1012658227848102,11.569513716501222,3,195.0,0.8802362831225367,3,195.0
200.0,5,187.0,2.3375,11.480047949311027,5,219.0,0.8436587164969322,5,219.0
205.0,8,222.0,2.740740740740741,11.505864481062423,8,251.0,0.8184429150338538,8,251.0
210.0,6,227.0,2.7349397590361444,11.219602267255818,6,247.0,0.8096771685388795,6,247.0
215.0,10,255.0,2.8333333333333335,10.955875263263998,10,255.0,0.7968983515941012,10,255.0
220.0,6,271.0,2.7653061224489797,11.211794359881653,6,301.0,0.8092787079056564,6,301.0
225.0,6,285.0,2.8217821782178216,11.528193395154817,6,285.0,0.8658204128157783,6,285.0
230.0,6,309.0,2.9711538461538463,11.437898056931289,6,315.0,0.8306417965239572,6,315.0
235.0,8,348.0,3.2222222222222223,11.448493507789689,8,348.0,0.8093397151212604,8,348.0
240.0,8,366.0,3.2972972972972974,11.24890591591065,8,401.0,0.7690335843812898,8,401.0
245.0,9,394.0,3.581818181818182,10.93129952191029,9,394.0,0.7956157619043968,9,394.0
250.0,10,408.0,3.4871794871794872,10.822758010013095,10,441.0,0.7497097082965087,10,441.0
255.0,15,456.0,3.9310344827586206,10.910441539437834,15,463.0,0.742629600048237,15,463.0
260.0,13,478.0,4.016806722689076,11.02030008739243,13,541.0,0.7377441426607931,13,541.0
265.0,9,506.0,4.1138211382113825,11.28726309457972,9,518.0,0.8199399015950832,9,518.0
270.0,7,474.0,3.792,11.205163520319468,7,563.0,0.7907804004737894,7,563.0
275.0,14,521.0,4.007692307692308,10.811222626662126,14,536.0,0.7417038029005931,14,536.0
280.0,13,560.0,4.3076923076923075,10.572010782898083,13,616.0,0.6917685767089146,13,616.0
285.0,13,592.0,4.385185185185185,10.613454552127351,13,612.0,0.7350433521690373,13,612.0
290.0,15,665.0,4.854014598540146,10.926517822111904,15,675.0,0.7592248110622387,15,675.0
